filename,width,height,class,xmin,ymin,xmax,ymax
aachen_000109_000019.png,224,224,person,73.0625,80.28125,82.6875,129.0625
aachen_000110_000019.png,224,224,building,0,0,223.890625,143.71875
aachen_000110_000019.png,224,224,road,0,94.28125,223.890625,223.78125
aachen_000110_000019.png,224,224,road,120.3125,97.78125,223.890625,214.375
aachen_000110_000019.png,224,224,vehicle,102.484375,88.8125,122.28125,119.875
aachen_000110_000019.png,224,224,vehicle,139.125,74.59375,168.765625,123.15625
aachen_000110_000019.png,224,224,vehicle,151.921875,93.40625,175.109375,123.8125
aachen_000110_000019.png,224,224,vehicle,173.796875,98.65625,185.0625,134.09375
aachen_000110_000019.png,224,224,vehicle,180.46875,53.8125,223.890625,175.4375
aachen_000110_000019.png,224,224,vehicle,131.578125,86.40625,140.984375,106.09375
aachen_000110_000019.png,224,224,vehicle,133.4375,87.5,140.765625,115.71875
aachen_000111_000019.png,224,224,building,0,0,223.890625,143.71875
aachen_000111_000019.png,224,224,road,0,87.28125,223.890625,223.78125
aachen_000111_000019.png,224,224,vehicle,71.09375,84.875,82.90625,102.375
aachen_000111_000019.png,224,224,vehicle,0,75.6875,9.84375,92.75
aachen_000111_000019.png,224,224,vehicle,88.046875,83.125,103.140625,107.1875
aachen_000111_000019.png,224,224,person,170.953125,87.9375,177.515625,116.59375
aachen_000111_000019.png,224,224,person,172.8125,77.4375,180.46875,123.59375
aachen_000111_000019.png,224,224,person,217.109375,79.84375,223.890625,133
aachen_000111_000019.png,224,224,person,212.1875,92.53125,221.484375,135.40625
aachen_000111_000019.png,224,224,person,6.5625,72.625,14.109375,113.53125
aachen_000112_000019.png,224,224,building,0,0,223.890625,223.78125
aachen_000112_000019.png,224,224,road,0,105.875,223.890625,223.78125
aachen_000112_000019.png,224,224,vehicle,95.921875,95.15625,105.875,117.90625
aachen_000112_000019.png,224,224,vehicle,91,95.59375,101.390625,125.5625
aachen_000112_000019.png,224,224,vehicle,56.984375,63,96.46875,134.96875
aachen_000112_000019.png,224,224,vehicle,35.65625,92.53125,80.828125,150.9375
aachen_000112_000019.png,224,224,vehicle,0,83.34375,53.921875,198.1875
aachen_000113_000019.png,224,224,building,0,0,223.890625,223.78125
aachen_000113_000019.png,224,224,road,0,105,223.890625,223.78125
aachen_000113_000019.png,224,224,vehicle,104.125,95.375,122.5,108.28125
aachen_000113_000019.png,224,224,vehicle,87.171875,91.4375,97.890625,116.15625
aachen_000113_000019.png,224,224,vehicle,82.359375,91,92.421875,120.53125
aachen_000113_000019.png,224,224,vehicle,64.09375,89.6875,88.15625,127.09375
aachen_000113_000019.png,224,224,person,132.5625,84.875,139.125,109.15625
aachen_000113_000019.png,224,224,person,138.25,84.65625,145.578125,116.375
aachen_000113_000019.png,224,224,person,146.453125,80.0625,152.90625,116.15625
aachen_000114_000019.png,224,224,building,0,0,223.890625,151.59375
aachen_000114_000019.png,224,224,road,0,102.8125,223.890625,223.78125
aachen_000114_000019.png,224,224,road,0,105.65625,183.96875,129.71875
aachen_000114_000019.png,224,224,vehicle,0,81.15625,22.09375,119.65625
aachen_000114_000019.png,224,224,vehicle,50.09375,84.65625,74.484375,122.0625
aachen_000114_000019.png,224,224,vehicle,132.453125,84.65625,141.859375,114.625
aachen_000114_000019.png,224,224,vehicle,79.40625,83.78125,136.828125,126.21875
aachen_000114_000019.png,224,224,person,163.84375,71.53125,172.921875,110.90625
aachen_000114_000019.png,224,224,person,208.578125,64.3125,223.890625,160.125
aachen_000114_000019.png,224,224,person,15.09375,44.84375,48.5625,219.1875
aachen_000114_000019.png,224,224,person,36.53125,50.09375,63.765625,206.5
aachen_000114_000019.png,224,224,person,104.234375,58.1875,132.015625,179.375
aachen_000114_000019.png,224,224,person,96.796875,58.1875,118.890625,190.3125
aachen_000114_000019.png,224,224,person,85.203125,51.84375,108.9375,198.84375
aachen_000115_000019.png,224,224,building,0,0,223.890625,111.34375
aachen_000115_000019.png,224,224,road,0,85.53125,223.890625,223.78125
aachen_000115_000019.png,224,224,vehicle,32.375,69.78125,85.421875,112
aachen_000115_000019.png,224,224,vehicle,112.109375,76.34375,164.0625,159.6875
aachen_000116_000019.png,224,224,road,0,107.1875,223.890625,223.78125
aachen_000116_000019.png,224,224,building,0,0,223.890625,128.625
aachen_000116_000019.png,224,224,person,203.65625,87.9375,211.640625,135.1875
aachen_000116_000019.png,224,224,vehicle,47.03125,88.8125,83.78125,127.75
aachen_000116_000019.png,224,224,person,211.640625,93.84375,222.796875,136.5
aachen_000116_000019.png,224,224,person,148.75,85.09375,158.265625,124.6875
aachen_000116_000019.png,224,224,vehicle,32.15625,93.625,44.734375,122.28125
aachen_000116_000019.png,224,224,vehicle,0,94.9375,27.234375,116.8125
aachen_000116_000019.png,224,224,person,112.328125,98.65625,119.109375,139.5625
aachen_000116_000019.png,224,224,person,112.984375,84.21875,127.640625,145.90625
aachen_000116_000019.png,224,224,person,17.609375,71.53125,39.046875,150.0625
aachen_000116_000019.png,224,224,person,45.390625,80.0625,54.796875,142.1875
aachen_000116_000019.png,224,224,person,38.0625,82.6875,50.203125,145.6875
aachen_000116_000019.png,224,224,person,85.75,88.8125,92.96875,129.9375
aachen_000116_000019.png,224,224,person,77.65625,91.4375,90.125,140.4375
aachen_000116_000019.png,224,224,person,90.5625,92.96875,97.125,130.15625
aachen_000116_000019.png,224,224,person,65.078125,79.84375,78.96875,143.0625
aachen_000116_000019.png,224,224,person,67.046875,81.59375,78.96875,143.0625
aachen_000116_000019.png,224,224,person,10.390625,83.78125,18.15625,123.8125
aachen_000116_000019.png,224,224,person,58.953125,79.84375,72.296875,143.0625
aachen_000116_000019.png,224,224,person,25.59375,71.53125,39.046875,150.0625
aachen_000116_000019.png,224,224,person,58.953125,74.59375,67.8125,148.53125
aachen_000117_000019.png,224,224,building,0,0,223.890625,159.6875
aachen_000117_000019.png,224,224,road,0,100.40625,223.890625,223.78125
aachen_000117_000019.png,224,224,vehicle,150.609375,90.78125,167.453125,103.90625
aachen_000117_000019.png,224,224,vehicle,77.875,59.0625,107.1875,119.875
aachen_000117_000019.png,224,224,person,177.625,84.875,186.921875,106.53125
aachen_000117_000019.png,224,224,vehicle,208.359375,84.4375,223.890625,147
aachen_000118_000019.png,224,224,road,0,85.96875,223.890625,223.78125
aachen_000118_000019.png,224,224,road,0,86.84375,223.890625,223.78125
aachen_000118_000019.png,224,224,building,0,0,223.890625,98.65625
aachen_000118_000019.png,224,224,vehicle,172.375,80.71875,188.234375,93.84375
aachen_000118_000019.png,224,224,person,96.25,80.9375,103.796875,124.6875
aachen_000118_000019.png,224,224,person,92.53125,81.59375,97.890625,127.96875
aachen_000118_000019.png,224,224,person,72.515625,86.84375,81.703125,108.5
aachen_000118_000019.png,224,224,person,50.859375,74.8125,62.34375,139.5625
aachen_000118_000019.png,224,224,person,37.40625,75.6875,48.015625,141.3125
aachen_000119_000019.png,224,224,building,0,0,223.890625,117.90625
aachen_000119_000019.png,224,224,road,0,95.15625,223.890625,223.78125
aachen_000119_000019.png,224,224,road,58.734375,96.03125,101.0625,109.59375
aachen_000119_000019.png,224,224,vehicle,58.296875,93.40625,78.75,107.84375
aachen_000119_000019.png,224,224,vehicle,129.9375,91.21875,152.25,111.78125
aachen_000119_000019.png,224,224,vehicle,104.34375,86.84375,139.78125,143.5
aachen_000119_000019.png,224,224,vehicle,164.28125,82.6875,223.890625,161.21875
aachen_000120_000019.png,224,224,road,0,82.03125,223.890625,223.78125
aachen_000120_000019.png,224,224,building,0,0,223.890625,117.46875
aachen_000120_000019.png,224,224,vehicle,27.453125,89.03125,41.890625,111.78125
aachen_000120_000019.png,224,224,vehicle,144.265625,89.90625,158.8125,108.0625
aachen_000120_000019.png,224,224,vehicle,154.21875,89.25,162.53125,111.34375
aachen_000120_000019.png,224,224,building,132.671875,82.90625,140.109375,104.5625
aachen_000120_000019.png,224,224,vehicle,176.3125,88.375,205.734375,115.5
aachen_000120_000019.png,224,224,person,159.6875,83.78125,164.828125,117.46875
aachen_000120_000019.png,224,224,person,161.875,88.8125,168.109375,119.4375
aachen_000120_000019.png,224,224,vehicle,199.5,87.5,223.890625,122.9375
aachen_000120_000019.png,224,224,vehicle,98.984375,89.25,119.328125,121.84375
aachen_000121_000019.png,224,224,road,0,100.84375,223.890625,223.78125
aachen_000121_000019.png,224,224,building,0,0,223.890625,127.75
aachen_000121_000019.png,224,224,vehicle,86.1875,98.21875,97.234375,119
aachen_000121_000019.png,224,224,person,60.484375,88.15625,66.5,123.15625
aachen_000122_000019.png,224,224,road,0,78.96875,223.890625,223.78125
aachen_000122_000019.png,224,224,road,122.71875,95.8125,223.890625,189
aachen_000122_000019.png,224,224,building,0,0,223.890625,109.375
aachen_000122_000019.png,224,224,vehicle,106.09375,85.53125,118.5625,100.1875
aachen_000122_000019.png,224,224,vehicle,127.203125,87.5,139.453125,107.1875
aachen_000122_000019.png,224,224,vehicle,128.84375,88.375,140.765625,109.59375
aachen_000122_000019.png,224,224,vehicle,135.734375,87.5,151.8125,110.90625
aachen_000122_000019.png,224,224,vehicle,151.375,84.21875,172.046875,124.6875
aachen_000122_000019.png,224,224,vehicle,162.96875,76.125,189,136.0625
aachen_000122_000019.png,224,224,vehicle,178.390625,39.375,223.890625,166.03125
aachen_000122_000019.png,224,224,vehicle,100.40625,87.5,117.796875,116.59375
aachen_000122_000019.png,224,224,vehicle,86.625,84.21875,99.75,108.28125
aachen_000122_000019.png,224,224,vehicle,73.828125,87.5,93.625,117.6875
aachen_000122_000019.png,224,224,vehicle,50.640625,85.3125,69.015625,111.78125
aachen_000122_000019.png,224,224,vehicle,0,85.96875,11.484375,150.28125
aachen_000123_000019.png,224,224,road,0,87.5,223.890625,223.78125
aachen_000123_000019.png,224,224,building,0,0,223.890625,132.78125
aachen_000123_000019.png,224,224,vehicle,118.453125,90.5625,127.75,108.5
aachen_000123_000019.png,224,224,vehicle,123.921875,89.90625,133.875,117.6875
aachen_000123_000019.png,224,224,vehicle,127.640625,87.28125,141.75,122.71875
aachen_000123_000019.png,224,224,vehicle,133.875,84.65625,156.40625,129.5
aachen_000123_000019.png,224,224,vehicle,143.28125,85.53125,195.671875,150.71875
aachen_000123_000019.png,224,224,vehicle,95.375,91,106.09375,107.40625
aachen_000123_000019.png,224,224,vehicle,78.859375,91.65625,88.703125,109.375
aachen_000123_000019.png,224,224,vehicle,60.265625,87.28125,78.421875,119.21875
aachen_000123_000019.png,224,224,vehicle,55.890625,90.125,68.46875,126
aachen_000123_000019.png,224,224,vehicle,30.40625,81.8125,61.46875,135.625
aachen_000123_000019.png,224,224,vehicle,0,85.09375,41.234375,155.3125
aachen_000124_000019.png,224,224,road,0,64.53125,223.890625,223.78125
aachen_000124_000019.png,224,224,building,0,0,223.890625,130.375
aachen_000124_000019.png,224,224,vehicle,88.046875,82.03125,100.625,104.5625
aachen_000124_000019.png,224,224,vehicle,81.703125,88.8125,91.21875,115.9375
aachen_000124_000019.png,224,224,vehicle,79.734375,89.03125,87.609375,120.53125
aachen_000124_000019.png,224,224,vehicle,58.734375,80.0625,83.5625,128.1875
aachen_000124_000019.png,224,224,vehicle,32.265625,86.1875,75.359375,142.625
aachen_000124_000019.png,224,224,vehicle,0,87.9375,13.78125,200.15625
aachen_000124_000019.png,224,224,vehicle,128.625,81.59375,142.40625,105.4375
aachen_000124_000019.png,224,224,vehicle,175.875,81.8125,223.890625,158.15625
aachen_000124_000019.png,224,224,vehicle,212.515625,119.21875,223.890625,181.78125
aachen_000125_000019.png,224,224,road,0,70.65625,223.890625,223.78125
aachen_000125_000019.png,224,224,building,0,0,147.875,122.9375
aachen_000125_000019.png,224,224,building,141.96875,0,223.890625,111.34375
aachen_000125_000019.png,224,224,vehicle,59.71875,92.09375,75.6875,120.09375
aachen_000125_000019.png,224,224,vehicle,39.046875,93.84375,67.046875,128.40625
aachen_000125_000019.png,224,224,vehicle,0,89.90625,35.875,154.4375
aachen_000125_000019.png,224,224,vehicle,154.765625,85.3125,196.765625,155.75
aachen_000125_000019.png,224,224,vehicle,176.3125,79.1875,223.890625,201.6875
aachen_000126_000019.png,224,224,road,0,77.4375,223.890625,223.78125
aachen_000126_000019.png,224,224,building,0,0,223.890625,112.21875
aachen_000126_000019.png,224,224,vehicle,76.125,88.375,95.8125,115.71875
aachen_000126_000019.png,224,224,vehicle,102.265625,89.03125,118.125,114.84375
aachen_000127_000019.png,224,224,road,0,73.5,223.890625,223.78125
aachen_000127_000019.png,224,224,building,0,0,223.890625,141.3125
aachen_000127_000019.png,224,224,person,0.4375,71.53125,12.03125,106.53125
aachen_000127_000019.png,224,224,vehicle,31.71875,84.21875,62.015625,126.4375
aachen_000127_000019.png,224,224,building,0,44.84375,11.484375,124.6875
aachen_000127_000019.png,224,224,vehicle,71.3125,83.5625,100.625,129.28125
aachen_000127_000019.png,224,224,person,120.3125,73.71875,125.671875,119.21875
aachen_000127_000019.png,224,224,person,116.921875,76.34375,123.59375,120.3125
aachen_000127_000019.png,224,224,person,129.0625,70.65625,137.375,117.6875
aachen_000128_000019.png,224,224,road,0,79.84375,223.890625,223.78125
aachen_000128_000019.png,224,224,building,0,0,223.890625,137.59375
aachen_000128_000019.png,224,224,person,138.578125,73.71875,147.328125,129.28125
aachen_000128_000019.png,224,224,person,148.421875,71.53125,158.046875,127.75
aachen_000128_000019.png,224,224,vehicle,20.78125,90.78125,35.328125,109.15625
aachen_000128_000019.png,224,224,vehicle,15.75,95.375,26.140625,110.03125
aachen_000128_000019.png,224,224,vehicle,7.4375,96.25,19.359375,112.21875
aachen_000128_000019.png,224,224,vehicle,0,85.3125,9.625,113.53125
aachen_000128_000019.png,224,224,vehicle,86.1875,88.8125,99.53125,109.15625
aachen_000128_000019.png,224,224,vehicle,102.8125,88.15625,118.78125,113.75
aachen_000129_000019.png,224,224,road,0,63,223.890625,223.78125
aachen_000129_000019.png,224,224,road,89.90625,89.90625,121.625,107.84375
aachen_000129_000019.png,224,224,building,0,0,223.890625,110.03125
aachen_000129_000019.png,224,224,road,172.265625,128.84375,223.890625,197.96875
aachen_000129_000019.png,224,224,vehicle,89.140625,83.5625,102.8125,106.75
aachen_000129_000019.png,224,224,vehicle,134.53125,80.0625,155.640625,93.84375
aachen_000129_000019.png,224,224,vehicle,133.4375,85.3125,167.125,103.90625
aachen_000129_000019.png,224,224,vehicle,172.484375,71.75,223.890625,157.71875
aachen_000129_000019.png,224,224,vehicle,213.28125,105.875,223.890625,183.75
aachen_000129_000019.png,224,224,person,26.578125,75.03125,36.421875,121.40625
aachen_000129_000019.png,224,224,person,35.4375,77.875,44.078125,122.0625
aachen_000130_000019.png,224,224,road,0,89.03125,223.890625,223.78125
aachen_000130_000019.png,224,224,building,0,0,223.890625,130.15625
aachen_000130_000019.png,224,224,road,110.796875,100.1875,223.890625,215.6875
aachen_000130_000019.png,224,224,road,0,107.625,99.203125,215.46875
aachen_000130_000019.png,224,224,vehicle,79.84375,89.6875,92.203125,111.34375
aachen_000130_000019.png,224,224,vehicle,62.890625,88.15625,88.8125,114.84375
aachen_000130_000019.png,224,224,vehicle,50.96875,86.1875,82.359375,125.125
aachen_000130_000019.png,224,224,vehicle,29.859375,82.25,63.546875,128.84375
aachen_000130_000019.png,224,224,vehicle,10.390625,82.03125,50.3125,143.5
aachen_000130_000019.png,224,224,vehicle,0,80.5,30.953125,159.03125
aachen_000130_000019.png,224,224,vehicle,113.3125,88.375,132.125,106.53125
aachen_000130_000019.png,224,224,vehicle,116.59375,92.75,132.125,105.65625
aachen_000130_000019.png,224,224,vehicle,134.203125,89.03125,147,112.875
aachen_000130_000019.png,224,224,vehicle,135.625,90.34375,154.65625,118.78125
aachen_000130_000019.png,224,224,vehicle,158.921875,69.78125,218.859375,148.75
aachen_000130_000019.png,224,224,vehicle,188.015625,82.6875,223.890625,184.84375
aachen_000131_000019.png,224,224,road,0,84.875,223.890625,223.78125
aachen_000131_000019.png,224,224,road,153.890625,96.6875,223.890625,137.8125
aachen_000131_000019.png,224,224,building,0,53.59375,55.015625,101.9375
aachen_000131_000019.png,224,224,building,81.703125,0,223.890625,102.8125
aachen_000131_000019.png,224,224,building,55.5625,88.375,62.453125,105.875
aachen_000131_000019.png,224,224,vehicle,102.265625,91.65625,114.1875,109.8125
aachen_000131_000019.png,224,224,vehicle,90.125,91,105.65625,113.96875
aachen_000131_000019.png,224,224,vehicle,110.6875,93.40625,123.046875,111.5625
aachen_000131_000019.png,224,224,vehicle,119.21875,91.875,131.46875,114.625
aachen_000131_000019.png,224,224,vehicle,127.09375,87.71875,146.5625,119
aachen_000131_000019.png,224,224,vehicle,156.1875,89.46875,171.609375,110.03125
aachen_000131_000019.png,224,224,vehicle,136.171875,91.65625,165.484375,126.875
aachen_000131_000019.png,224,224,vehicle,167.890625,86.1875,187.796875,116.8125
aachen_000131_000019.png,224,224,vehicle,180.578125,80.71875,217.875,125.125
aachen_000131_000019.png,224,224,vehicle,206.71875,85.75,223.890625,130.59375
aachen_000132_000019.png,224,224,road,0,85.3125,223.890625,223.78125
aachen_000132_000019.png,224,224,building,103.03125,0,223.890625,112.875
aachen_000132_000019.png,224,224,vehicle,5.359375,89.03125,17.609375,102.375
aachen_000132_000019.png,224,224,vehicle,0,93.84375,31.609375,166.03125
aachen_000132_000019.png,224,224,vehicle,127.421875,92.3125,138.578125,110.46875
aachen_000132_000019.png,224,224,person,207.703125,69.125,221.15625,127.53125
aachen_000132_000019.png,224,224,vehicle,158.265625,85.75,207.15625,143.9375
aachen_000132_000019.png,224,224,vehicle,135.953125,90.34375,154.21875,117.90625
aachen_000132_000019.png,224,224,vehicle,110.578125,92.75,121.625,112
aachen_000133_000019.png,224,224,building,46.8125,0,223.890625,111.5625
aachen_000133_000019.png,224,224,road,0,85.09375,223.890625,223.78125
aachen_000133_000019.png,224,224,vehicle,193.484375,77.21875,223.890625,181.5625
aachen_000133_000019.png,224,224,vehicle,97.234375,95.375,112.765625,117.25
aachen_000133_000019.png,224,224,vehicle,107.734375,84.875,135.40625,133
aachen_000133_000019.png,224,224,vehicle,55.015625,92.3125,67.265625,109.8125
aachen_000133_000019.png,224,224,vehicle,31.0625,92.53125,61.90625,120.53125
aachen_000133_000019.png,224,224,vehicle,65.734375,89.90625,89.359375,128.1875
aachen_000134_000019.png,224,224,road,0,96.46875,223.890625,223.78125
aachen_000134_000019.png,224,224,building,0,0,223.890625,143.9375
aachen_000134_000019.png,224,224,vehicle,81.921875,92.3125,103.03125,120.96875
aachen_000134_000019.png,224,224,vehicle,66.0625,89.46875,81.265625,117.6875
aachen_000134_000019.png,224,224,vehicle,57.421875,90.5625,75.140625,121.625
aachen_000134_000019.png,224,224,vehicle,47.25,92.53125,66.28125,127.53125
aachen_000134_000019.png,224,224,vehicle,20.34375,87.28125,52.609375,138.6875
aachen_000134_000019.png,224,224,vehicle,1.75,80.28125,29.75,143.0625
aachen_000134_000019.png,224,224,vehicle,0,72.625,29.859375,223.78125
aachen_000134_000019.png,224,224,vehicle,126.765625,95.15625,141.75,120.53125
aachen_000134_000019.png,224,224,vehicle,135.515625,92.96875,156.1875,136.5
aachen_000134_000019.png,224,224,vehicle,141.09375,91.21875,185.171875,154.65625
aachen_000134_000019.png,224,224,vehicle,163.84375,84.21875,223.890625,210.21875
aachen_000135_000019.png,224,224,road,0,88.375,223.890625,223.78125
aachen_000135_000019.png,224,224,building,0,0,223.890625,117.90625
aachen_000135_000019.png,224,224,vehicle,111.5625,93.1875,125.015625,103.6875
aachen_000135_000019.png,224,224,vehicle,92.09375,86.40625,103.578125,108.5
aachen_000135_000019.png,224,224,vehicle,85.75,90.34375,97.890625,110.90625
aachen_000135_000019.png,224,224,vehicle,78.53125,91.21875,90.453125,115.5
aachen_000135_000019.png,224,224,vehicle,54.6875,90.78125,84.21875,125.78125
aachen_000135_000019.png,224,224,vehicle,0,85.09375,53.15625,166.25
aachen_000135_000019.png,224,224,vehicle,133.21875,68.6875,147.109375,101.5
aachen_000135_000019.png,224,224,vehicle,138.25,80.71875,152.359375,100.84375
aachen_000136_000019.png,224,224,road,0,85.96875,223.890625,223.78125
aachen_000136_000019.png,224,224,building,127.421875,0,223.890625,128.40625
aachen_000136_000019.png,224,224,vehicle,139.78125,92.53125,155.859375,122.28125
aachen_000136_000019.png,224,224,vehicle,148.3125,90.34375,173.90625,131.25
aachen_000136_000019.png,224,224,vehicle,164.0625,90.5625,201.578125,143.71875
aachen_000136_000019.png,224,224,vehicle,180.578125,78.09375,223.890625,174.34375
aachen_000136_000019.png,224,224,road,0,93.1875,117.90625,223.78125
aachen_000136_000019.png,224,224,vehicle,93.625,95.375,101.390625,113.09375
aachen_000136_000019.png,224,224,vehicle,86.1875,95.15625,97.453125,115.28125
aachen_000136_000019.png,224,224,vehicle,75.578125,91.21875,90.234375,125.34375
aachen_000136_000019.png,224,224,vehicle,65.515625,87.9375,82.46875,135.84375
aachen_000136_000019.png,224,224,vehicle,20.890625,82.90625,72.84375,159.90625
aachen_000136_000019.png,224,224,vehicle,0,78.53125,30.953125,186.8125
aachen_000136_000019.png,224,224,vehicle,130.59375,94.9375,139.671875,112
aachen_000136_000019.png,224,224,person,138.578125,83.5625,142.953125,122.0625
aachen_000137_000019.png,224,224,road,0,99.3125,223.890625,223.78125
aachen_000137_000019.png,224,224,building,0,0,136.28125,127.3125
aachen_000137_000019.png,224,224,vehicle,147.21875,108.71875,156.84375,132.34375
aachen_000137_000019.png,224,224,vehicle,150.5,109.375,171.390625,138.03125
aachen_000137_000019.png,224,224,vehicle,180.359375,120.75,223.890625,198.40625
aachen_000137_000019.png,224,224,vehicle,102.15625,104.5625,114.40625,125.78125
aachen_000138_000019.png,224,224,road,0,105.21875,223.890625,223.78125
aachen_000138_000019.png,224,224,building,0,0,223.890625,134.96875
aachen_000138_000019.png,224,224,vehicle,109.8125,85.09375,119.984375,98.4375
aachen_000138_000019.png,224,224,vehicle,133.65625,85.75,146.5625,101.0625
aachen_000138_000019.png,224,224,person,124.796875,77.875,131.6875,109.15625
aachen_000138_000019.png,224,224,person,118.5625,78.53125,124.140625,110.03125
aachen_000138_000019.png,224,224,vehicle,194.90625,90.5625,223.890625,140.875
aachen_000138_000019.png,224,224,vehicle,152.578125,82.25,203.4375,161.21875
aachen_000138_000019.png,224,224,person,97.34375,73.0625,104.015625,108.9375
aachen_000138_000019.png,224,224,vehicle,75.6875,79.1875,96.25,109.15625
aachen_000138_000019.png,224,224,person,82.140625,73.0625,91,118.34375
aachen_000139_000019.png,224,224,road,0,84.21875,223.890625,223.78125
aachen_000139_000019.png,224,224,building,0,0,223.890625,106.96875
aachen_000139_000019.png,224,224,vehicle,14.109375,86.84375,30.953125,108.28125
aachen_000139_000019.png,224,224,person,31.171875,72.84375,39.59375,106.3125
aachen_000139_000019.png,224,224,vehicle,48.78125,81.15625,88.046875,114.40625
aachen_000139_000019.png,224,224,vehicle,119.21875,71.3125,166.578125,126.4375
aachen_000139_000019.png,224,224,vehicle,189.4375,93.625,199.71875,109.59375
aachen_000139_000019.png,224,224,vehicle,206.0625,72.84375,223.890625,130.8125
aachen_000140_000019.png,224,224,road,0,86.40625,223.890625,223.78125
aachen_000140_000019.png,224,224,road,0,104.34375,48.671875,123.8125
aachen_000140_000019.png,224,224,building,19.796875,0,199.171875,109.375
aachen_000140_000019.png,224,224,vehicle,34.890625,97.5625,44.078125,111.34375
aachen_000140_000019.png,224,224,vehicle,18.484375,99.3125,31.5,115.9375
aachen_000140_000019.png,224,224,vehicle,3.5,99.96875,22.640625,119.21875
aachen_000140_000019.png,224,224,vehicle,92.75,91,106.96875,108.28125
aachen_000140_000019.png,224,224,person,185.28125,76.125,190.53125,116.59375
aachen_000140_000019.png,224,224,person,191.296875,75.25,196.109375,116.375
aachen_000140_000019.png,224,224,person,175.875,74.375,182.546875,119.21875
aachen_000140_000019.png,224,224,person,180.796875,69.125,189,119.21875
aachen_000140_000019.png,224,224,building,192.9375,0,223.890625,130.375
aachen_000141_000019.png,224,224,road,0,91,223.890625,223.78125
aachen_000141_000019.png,224,224,building,0,0,223.890625,115.9375
aachen_000141_000019.png,224,224,vehicle,95.375,101.9375,106.859375,116.375
aachen_000141_000019.png,224,224,vehicle,102.375,102.59375,115.28125,116.59375
aachen_000141_000019.png,224,224,vehicle,76.78125,94.5,97.453125,119.4375
aachen_000141_000019.png,224,224,vehicle,169.421875,45.28125,223.890625,193.59375
aachen_000141_000019.png,224,224,vehicle,0,96.46875,50.640625,170.84375
aachen_000141_000019.png,224,224,person,137.8125,76.125,157.28125,155.75
aachen_000141_000019.png,224,224,vehicle,138.796875,105.65625,145.46875,158.8125
aachen_000142_000019.png,224,224,road,0,77.21875,223.890625,223.78125
aachen_000142_000019.png,224,224,building,0,0,114.84375,114.84375
aachen_000142_000019.png,224,224,building,119,0,223.890625,97.125
aachen_000142_000019.png,224,224,building,120.859375,0,223.890625,97.5625
aachen_000142_000019.png,224,224,vehicle,68.25,90.78125,95.484375,128.625
aachen_000142_000019.png,224,224,vehicle,0,78.09375,35,148.96875
aachen_000143_000019.png,224,224,road,0,88.375,223.890625,223.78125
aachen_000143_000019.png,224,224,building,0,0,185.28125,129.71875
aachen_000143_000019.png,224,224,vehicle,24.9375,106.75,54.796875,136.0625
aachen_000144_000019.png,224,224,road,0,72.625,223.890625,223.78125
aachen_000144_000019.png,224,224,road,122.828125,99.75,156.078125,136.28125
aachen_000144_000019.png,224,224,road,17.390625,110.25,80.828125,141.3125
aachen_000144_000019.png,224,224,building,0,0,138.578125,112.65625
aachen_000144_000019.png,224,224,building,135.953125,58.625,181.453125,98.21875
aachen_000144_000019.png,224,224,vehicle,66.609375,92.53125,78.53125,114.84375
aachen_000144_000019.png,224,224,vehicle,56.109375,91,71.3125,120.96875
aachen_000144_000019.png,224,224,vehicle,40.03125,89.03125,62.453125,127.75
aachen_000144_000019.png,224,224,vehicle,2.625,81.375,45.390625,139.78125
aachen_000145_000019.png,224,224,road,0,98.4375,223.890625,223.78125
aachen_000145_000019.png,224,224,road,75.90625,101.71875,101.171875,115.71875
aachen_000145_000019.png,224,224,road,124.03125,97.5625,223.890625,223.125
aachen_000145_000019.png,224,224,building,0,0,223.890625,136.9375
aachen_000145_000019.png,224,224,road,0,123.375,45.390625,152.6875
aachen_000145_000019.png,224,224,vehicle,77,95.59375,86.1875,113.75
aachen_000145_000019.png,224,224,vehicle,65.625,93.84375,79.84375,114.625
aachen_000145_000019.png,224,224,vehicle,63.875,96.6875,77.109375,114.40625
aachen_000145_000019.png,224,224,person,68.03125,87.0625,75.140625,119.21875
aachen_000145_000019.png,224,224,vehicle,2.84375,88.375,36.75,140.65625
aachen_000145_000019.png,224,224,vehicle,0,88.375,11.375,148.09375
aachen_000145_000019.png,224,224,vehicle,132.234375,95.375,149.953125,121.1875
aachen_000145_000019.png,224,224,vehicle,143.609375,71.75,177.078125,140.21875
aachen_000145_000019.png,224,224,vehicle,158.046875,85.3125,223.890625,158.8125
aachen_000145_000019.png,224,224,vehicle,201.578125,107.1875,223.890625,191.625
aachen_000145_000019.png,224,224,vehicle,103.796875,86.40625,125.671875,127.3125
aachen_000146_000019.png,224,224,road,0,93.84375,223.890625,223.78125
aachen_000146_000019.png,224,224,building,0,0,106.421875,123.15625
aachen_000146_000019.png,224,224,vehicle,102.046875,79.625,130.265625,124.25
aachen_000146_000019.png,224,224,person,61.140625,69.5625,71.203125,126
aachen_000146_000019.png,224,224,vehicle,158.265625,92.75,168.875,111.78125
aachen_000146_000019.png,224,224,vehicle,159.90625,93.625,168.328125,115.0625
aachen_000146_000019.png,224,224,vehicle,164.171875,91.875,179.375,119
aachen_000146_000019.png,224,224,vehicle,175.65625,90.125,189.65625,130.15625
